time,Open,High,Low,Close
09/09/2019 09:19:59,27214.5,27214.5,27003.85,27040.85
09/09/2019 09:24:59,27039.45,27053.6,26995.5,27041.55
09/09/2019 09:29:59,27035.8,27041.7,27007.6,27040
09/09/2019 09:34:59,27038.8,27078.3,27022.8,27069.95
09/09/2019 09:39:59,27068.45,27121.85,27068.1,27114.85
09/09/2019 09:44:59,27109.2,27126.65,27090.3,27101.2
09/09/2019 09:49:59,27100.9,27116.95,27085.25,27116.85
09/09/2019 09:54:59,27117.3,27177.55,27117.15,27173.65
09/09/2019 09:59:59,27175.35,27176.35,27150.25,27152.25
09/09/2019 10:04:59,27152.85,27212.65,27135.05,27210.55
09/09/2019 10:09:59,27213.95,27357.6,27212.25,27356.4
09/09/2019 10:14:59,27361.55,27401.65,27336.9,27379.95
09/09/2019 10:19:59,27378.45,27438.55,27378.45,27421.75
09/09/2019 10:24:59,27422.85,27443.4,27400.7,27433.35
09/09/2019 10:29:59,27430.75,27439.75,27398.95,27413.9
09/09/2019 10:34:59,27413.05,27479.8,27412.6,27472.85
09/09/2019 10:39:59,27472,27483.1,27449.8,27470.6
09/09/2019 10:44:59,27470.3,27493.25,27440.7,27442.5
09/09/2019 10:49:59,27439.55,27444.4,27420.8,27425.1
09/09/2019 10:54:59,27426.15,27465.05,27419.25,27461.15
09/09/2019 10:59:59,27463.35,27491.6,27455.4,27478.1
09/09/2019 11:04:59,27477.5,27491.25,27476.3,27485.05
09/09/2019 11:09:59,27483.8,27486.3,27464,27480.35
09/09/2019 11:14:58,27479.65,27481.5,27443,27454.6
09/09/2019 11:19:59,27454.9,27457.8,27431.6,27449.25
09/09/2019 11:24:59,27447.5,27481.9,27441.15,27475.85
09/09/2019 11:29:59,27474.7,27481.1,27460.35,27477.8
09/09/2019 11:34:59,27478.15,27492.05,27472.05,27475.15
09/09/2019 11:39:59,27475.7,27478.3,27459.95,27472.85
09/09/2019 11:44:59,27471.05,27530.7,27469.6,27530.05
09/09/2019 11:49:59,27531.1,27538,27507.35,27514.85
09/09/2019 11:54:59,27511.25,27520.85,27497.3,27519.45
09/09/2019 11:59:59,27518.85,27519.55,27502.05,27506
09/09/2019 12:04:59,27504.4,27536,27503.5,27524.9
09/09/2019 12:09:59,27523.25,27537.65,27512.4,27529.2
09/09/2019 12:14:59,27528.55,27534.2,27507.9,27508.45
09/09/2019 12:19:59,27507,27523.45,27504.5,27508.65
09/09/2019 12:24:59,27510.2,27515.05,27469.55,27475.65
09/09/2019 12:29:59,27472.95,27500.4,27471.25,27496.3
09/09/2019 12:34:59,27494.2,27519.7,27494.2,27509.05
09/09/2019 12:39:59,27508.45,27522.95,27503.5,27513.6
09/09/2019 12:44:59,27512.9,27547,27512.9,27538.65
09/09/2019 12:49:59,27538.4,27555.3,27535.6,27543.7
09/09/2019 12:54:59,27544.5,27556.8,27541.6,27549.75
09/09/2019 12:59:59,27551.35,27551.45,27522.1,27522.1
09/09/2019 01:04:58,27522.45,27538.1,27521.65,27522.35
09/09/2019 01:09:59,27521.95,27546.5,27521.4,27544.35
09/09/2019 01:14:59,27543.65,27549.3,27531.85,27542.9
09/09/2019 01:19:59,27541.15,27543.45,27521.3,27525.8
09/09/2019 01:24:59,27525.45,27558.85,27521.3,27558.35
09/09/2019 01:29:59,27558.3,27563.35,27517.35,27525.1
09/09/2019 01:34:59,27523.3,27525.5,27485.3,27509.05
09/09/2019 01:39:59,27507.3,27518.4,27459.25,27472.45
09/09/2019 01:44:59,27472.3,27490.25,27459.95,27471.85
09/09/2019 01:49:59,27469.15,27469.15,27409.6,27427.95
09/09/2019 01:54:59,27425.8,27471.5,27415.65,27470.8
